[139, 136, 106, 78, 0, 0]
[139, 136, 106, 78, -112, 0]
[139, 136, 106, 78, -112, 0]
[140, 136, 106, 79, -112, 0]
[142, 137, 107, 79, -113, 0]
[146, 140, 109, 80, -114, 0]
[144, 137, 106, 77, -115, 0]
[147, 140, 107, 77, -117, 0]
[144, 136, 102, 74, -118, 0]
[146, 137, 103, 74, -120, 0]
[142, 132, 98, 69, -123, 0]
[143, 134, 100, 69, -125, 0]
[143, 132, 98, 67, -128, 0]
[146, 135, 100, 66, -133, 0]
[143, 128, 92, 59, -138, 0]
[145, 129, 93, 60, -140, 0]
[147, 128, 91, 60, -141, 0]
[151, 123, 87, 58, -146, 0]
[154, 120, 84, 58, -150, 0]
[159, 116, 85, 60, -155, 0]
[162, 112, 85, 62, -160, 0]
[167, 111, 85, 63, -162, 0]
[169, 110, 86, 64, -165, 0]
[170, 111, 84, 63, -168, 0]
[169, 112, 83, 65, -171, 0]
[168, 115, 87, 69, -174, 0]
[160, 119, 94, 75, -179, 0]
[159, 125, 102, 83, 177, 0]
[155, 120, 100, 83, 174, 0]
[155, 121, 101, 84, 174, 0]
