[138, 146, 82, 51, 18, 2]
[138, 147, 82, 51, 18, 2]
[137, 147, 82, 51, 18, 2]
[138, 147, 82, 51, 18, 2]
[138, 147, 82, 51, 18, 2]
[138, 148, 82, 51, 18, 2]
[139, 147, 80, 50, 20, 2]
[137, 146, 79, 49, 21, 2]
[138, 146, 80, 48, 23, 2]
[134, 142, 76, 44, 24, 2]
[134, 143, 78, 45, 26, 2]
[129, 138, 74, 41, 27, 2]
[130, 138, 75, 42, 28, 2]
[129, 139, 75, 42, 29, 2]
[129, 139, 75, 42, 29, 2]
[129, 139, 75, 41, 30, 2]
[128, 139, 75, 41, 31, 2]
[128, 139, 75, 41, 31, 2]
[125, 137, 73, 39, 32, 2]
[124, 137, 73, 39, 33, 2]
[124, 136, 73, 39, 34, 2]
[124, 136, 73, 38, 35, 2]
[124, 136, 74, 39, 37, 2]
[125, 137, 75, 39, 38, 2]
[125, 137, 76, 40, 39, 2]
[125, 136, 76, 40, 40, 2]
[126, 136, 77, 42, 41, 2]
[126, 136, 77, 44, 43, 2]
[125, 136, 77, 44, 44, 2]
[125, 135, 77, 44, 46, 2]
[124, 134, 77, 44, 47, 2]
[126, 136, 79, 46, 49, 2]
[123, 136, 80, 47, 50, 2]
[124, 138, 82, 49, 51, 2]
[124, 140, 85, 50, 52, 2]
[123, 139, 84, 50, 54, 2]
[121, 138, 85, 51, 55, 2]
[122, 139, 86, 53, 56, 2]
[124, 141, 88, 55, 57, 2]
[123, 141, 88, 55, 58, 2]
[123, 141, 88, 54, 58, 2]
[123, 141, 88, 55, 58, 2]
[124, 140, 88, 55, 58, 2]
[123, 141, 88, 55, 58, 2]
[123, 141, 88, 55, 58, 2]
[124, 140, 88, 55, 58, 2]
[124, 141, 88, 55, 58, 2]
[125, 140, 87, 55, 58, 2]
[127, 138, 85, 55, 58, 2]
[128, 138, 85, 55, 57, 2]
[128, 138, 85, 56, 57, 2]
[129, 139, 85, 56, 56, 2]
[131, 142, 86, 55, 55, 2]
[133, 144, 86, 54, 52, 2]
[134, 144, 86, 53, 49, 2]
[127, 139, 80, 48, 48, 2]
[127, 139, 79, 46, 45, 2]
[125, 139, 78, 44, 43, 2]
[124, 139, 77, 43, 41, 2]
[122, 139, 77, 43, 39, 2]
[123, 138, 76, 42, 39, 2]
[123, 138, 76, 42, 38, 2]
[122, 139, 76, 43, 37, 2]
[121, 139, 76, 42, 35, 2]
[119, 139, 75, 42, 34, 2]
[119, 139, 75, 42, 32, 2]
[120, 138, 74, 41, 31, 2]
[120, 136, 72, 41, 30, 2]
[119, 136, 72, 41, 29, 2]
[117, 137, 73, 41, 27, 2]
[119, 140, 74, 43, 26, 2]
[119, 138, 73, 42, 25, 2]
[123, 139, 74, 45, 24, 2]
[124, 141, 75, 46, 23, 2]
[126, 142, 77, 47, 23, 2]
[128, 143, 79, 48, 21, 2]
[127, 143, 79, 48, 21, 2]
[126, 141, 80, 49, 20, 2]
[129, 143, 82, 52, 18, 2]
[128, 142, 82, 52, 18, 2]
[127, 141, 83, 54, 16, 2]
[127, 142, 84, 55, 15, 2]
[127, 143, 88, 58, 14, 2]
[127, 143, 87, 58, 14, 2]
[127, 142, 87, 58, 14, 2]
[126, 139, 87, 57, 13, 2]
[129, 143, 91, 61, 12, 2]
[129, 144, 91, 61, 12, 2]
[129, 144, 91, 61, 12, 2]
[129, 145, 91, 61, 12, 2]
[129, 144, 91, 61, 12, 2]
[129, 145, 91, 61, 12, 2]
