[139, 145, 104, 68, -7, 1]
[139, 145, 104, 68, -7, 1]
[138, 145, 104, 68, -7, 1]
[138, 145, 104, 68, -7, 1]
[138, 145, 103, 68, -7, 1]
[138, 145, 103, 68, -7, 1]
[137, 145, 103, 68, -7, 1]
[137, 145, 103, 67, -7, 1]
[137, 145, 103, 67, -6, 1]
[137, 145, 103, 68, -6, 1]
[137, 145, 103, 67, -4, 1]
[137, 145, 103, 67, -4, 1]
[136, 145, 103, 68, -3, 1]
[135, 145, 103, 68, -2, 1]
[134, 145, 103, 68, 0, 1]
[131, 143, 99, 67, 0, 1]
[130, 143, 98, 66, 2, 1]
[127, 141, 95, 64, 4, 1]
[126, 140, 94, 63, 4, 1]
[127, 142, 96, 64, 5, 1]
[126, 141, 95, 63, 7, 1]
[124, 138, 92, 60, 8, 1]
[124, 139, 92, 60, 10, 1]
[124, 138, 91, 59, 11, 1]
[125, 138, 90, 58, 13, 1]
[122, 136, 88, 55, 14, 1]
[122, 136, 88, 54, 16, 1]
[120, 134, 86, 53, 17, 1]
[119, 133, 85, 51, 18, 1]
[120, 133, 85, 51, 19, 1]
[120, 134, 85, 51, 20, 1]
[120, 133, 85, 51, 22, 1]
[120, 133, 85, 51, 22, 1]
[121, 133, 86, 52, 24, 1]
[121, 134, 87, 53, 25, 1]
[121, 134, 87, 52, 26, 1]
[121, 134, 87, 52, 27, 1]
[123, 136, 89, 54, 29, 1]
[125, 139, 91, 55, 30, 1]
[124, 138, 91, 54, 31, 1]
[123, 137, 90, 53, 33, 1]
[123, 137, 91, 53, 34, 1]
[125, 140, 94, 56, 35, 1]
[124, 139, 93, 56, 37, 1]
[124, 139, 94, 57, 38, 1]
[126, 140, 96, 60, 39, 1]
[126, 140, 96, 60, 40, 1]
[127, 142, 99, 62, 41, 1]
[127, 143, 100, 63, 43, 1]
[127, 143, 101, 63, 44, 1]
[128, 144, 103, 64, 45, 1]
[131, 147, 106, 67, 47, 1]
[130, 147, 107, 67, 48, 1]
[129, 147, 107, 67, 50, 1]
[129, 147, 107, 67, 50, 1]
[130, 149, 110, 69, 51, 1]
[130, 149, 110, 70, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[130, 149, 110, 69, 53, 1]
[132, 148, 109, 69, 53, 1]
[132, 148, 107, 70, 52, 1]
[132, 148, 107, 70, 52, 1]
[133, 148, 107, 70, 52, 1]
[134, 148, 107, 70, 51, 1]
[135, 149, 107, 70, 49, 1]
[136, 150, 107, 69, 46, 1]
[135, 150, 107, 68, 46, 1]
[131, 147, 103, 66, 45, 1]
[131, 146, 101, 65, 44, 1]
[130, 147, 101, 64, 42, 1]
[125, 141, 95, 58, 39, 1]
[125, 142, 95, 58, 39, 1]
[125, 141, 94, 57, 37, 1]
[124, 140, 93, 57, 34, 1]
[124, 140, 93, 58, 33, 1]
[124, 140, 93, 58, 30, 1]
[123, 139, 91, 57, 26, 1]
[122, 138, 91, 56, 24, 1]
[123, 139, 92, 57, 22, 1]
[122, 138, 91, 57, 20, 1]
[121, 138, 91, 58, 18, 1]
[121, 139, 91, 58, 16, 1]
[122, 139, 91, 58, 14, 1]
[122, 139, 91, 58, 12, 1]
[122, 139, 92, 58, 11, 1]
[124, 139, 92, 59, 9, 1]
[125, 139, 93, 60, 8, 1]
[127, 141, 94, 61, 6, 1]
[129, 140, 95, 62, 4, 1]
[131, 141, 97, 63, 2, 1]
[133, 142, 99, 64, 1, 1]
[134, 143, 100, 65, 0, 1]
[134, 143, 100, 65, 0, 1]
[134, 144, 101, 66, 0, 1]
[134, 143, 102, 66, -1, 1]
[134, 143, 102, 66, -3, 1]
[137, 144, 104, 69, -5, 1]
[138, 145, 106, 70, -6, 1]
[137, 145, 107, 70, -8, 1]
[141, 149, 111, 74, -8, 1]
[141, 150, 111, 73, -8, 1]
[141, 149, 111, 73, -8, 1]
[141, 149, 111, 73, -8, 1]
[141, 149, 111, 73, -9, 1]
[141, 149, 111, 73, -9, 1]
[140, 149, 110, 73, -9, 1]
[141, 149, 111, 73, -9, 1]
[141, 149, 110, 73, -9, 1]
