[128, 139, 62, 51, -165, 2]
[128, 139, 62, 51, -165, 2]
[128, 138, 62, 51, -165, 2]
[128, 139, 62, 51, -163, 2]
[128, 139, 63, 51, -161, 2]
[128, 138, 63, 50, -159, 2]
[127, 135, 60, 49, -159, 2]
[128, 136, 61, 50, -158, 2]
[126, 139, 63, 49, -157, 2]
[121, 138, 61, 47, -155, 2]
[117, 135, 59, 46, -153, 2]
[114, 135, 57, 46, -151, 2]
[112, 134, 56, 46, -149, 2]
[113, 136, 58, 48, -148, 2]
[113, 136, 59, 49, -147, 2]
[114, 138, 61, 50, -146, 2]
[114, 137, 61, 51, -146, 2]
[114, 138, 62, 52, -144, 2]
[114, 138, 63, 52, -143, 2]
[114, 138, 64, 53, -142, 2]
[113, 136, 62, 52, -141, 2]
[111, 135, 64, 54, -140, 2]
[114, 138, 66, 56, -138, 2]
[112, 136, 65, 55, -138, 2]
[113, 138, 67, 56, -137, 2]
[112, 137, 66, 56, -137, 2]
[111, 136, 65, 56, -136, 2]
[112, 136, 66, 57, -136, 2]
[112, 136, 66, 57, -135, 2]
[116, 140, 68, 59, -135, 2]
[116, 140, 68, 58, -135, 2]
[116, 142, 70, 59, -136, 2]
[119, 144, 71, 59, -137, 2]
[119, 146, 71, 58, -138, 2]
[121, 146, 70, 58, -138, 2]
[119, 145, 68, 57, -139, 2]
[122, 147, 69, 58, -140, 2]
[121, 147, 68, 56, -143, 2]
[118, 144, 64, 53, -144, 2]
[120, 145, 65, 54, -145, 2]
[120, 144, 65, 54, -147, 2]
[119, 142, 64, 52, -149, 2]
[119, 143, 65, 52, -150, 2]
[121, 142, 65, 52, -151, 2]
[119, 140, 63, 50, -153, 2]
[119, 137, 62, 49, -154, 2]
[118, 137, 62, 49, -155, 2]
[118, 136, 62, 50, -157, 2]
[117, 136, 61, 50, -159, 2]
[118, 135, 61, 51, -160, 2]
[120, 137, 62, 52, -161, 2]
[121, 136, 61, 52, -163, 2]
[120, 137, 61, 52, -165, 2]
[120, 136, 61, 53, -166, 2]
[119, 137, 62, 54, -167, 2]
[118, 137, 61, 54, -168, 2]
[120, 142, 64, 56, -169, 2]
[119, 141, 63, 56, -169, 2]
[116, 138, 63, 55, -170, 2]
[116, 140, 65, 57, -172, 2]
[116, 138, 64, 57, -172, 2]
