[122, 150, 129, 112, 0, 0]
[122, 150, 128, 112, 13, 0]
[121, 149, 127, 111, 13, 0]
[121, 148, 126, 112, 15, 0]
[119, 147, 124, 112, 17, 0]
[120, 148, 125, 114, 19, 0]
[118, 147, 124, 114, 21, 0]
[119, 148, 125, 116, 24, 0]
[119, 148, 126, 116, 25, 0]
[118, 147, 126, 116, 28, 0]
[119, 147, 127, 116, 30, 0]
[121, 148, 130, 117, 33, 0]
[121, 147, 129, 115, 36, 0]
[121, 148, 131, 114, 38, 0]
[119, 146, 131, 113, 40, 0]
[120, 147, 132, 111, 43, 0]
[119, 145, 132, 108, 45, 0]
[120, 146, 134, 107, 48, 0]
[119, 144, 133, 104, 50, 0]
[121, 146, 136, 103, 53, 0]
[118, 142, 133, 98, 55, 0]
[119, 143, 134, 98, 57, 0]
[120, 144, 136, 100, 59, 0]
[117, 141, 133, 98, 61, 0]
[117, 142, 135, 98, 64, 0]
[118, 144, 136, 97, 66, 0]
[118, 143, 135, 96, 68, 0]
[121, 144, 137, 97, 70, 0]
[123, 146, 138, 96, 73, 0]
[126, 147, 139, 97, 76, 0]
[128, 146, 137, 96, 79, 0]
[128, 144, 136, 94, 81, 0]
[129, 144, 136, 94, 84, 0]
[132, 145, 139, 94, 87, 0]
[131, 142, 137, 92, 91, 0]
[131, 142, 137, 92, 92, 0]
[132, 142, 137, 92, 94, 0]
[131, 140, 136, 91, 95, 0]
[132, 140, 135, 91, 96, 0]
[133, 141, 136, 91, 96, 0]
[133, 141, 136, 91, 95, 0]
[132, 142, 135, 91, 93, 0]
[131, 140, 134, 90, 91, 0]
[129, 140, 132, 91, 88, 0]
[127, 140, 132, 91, 86, 0]
[125, 140, 131, 91, 83, 0]
[123, 139, 131, 91, 80, 0]
[121, 139, 130, 92, 77, 0]
[120, 139, 131, 94, 75, 0]
[118, 138, 131, 94, 71, 0]
[116, 138, 130, 94, 69, 0]
[115, 137, 129, 94, 65, 0]
[117, 137, 129, 94, 62, 0]
[117, 138, 129, 94, 59, 0]
[117, 138, 129, 97, 57, 0]
[117, 139, 129, 99, 54, 0]
[116, 138, 126, 101, 51, 0]
[116, 139, 127, 106, 48, 0]
[117, 140, 126, 107, 46, 0]
[116, 140, 125, 107, 44, 0]
[118, 142, 126, 110, 42, 0]
[118, 141, 124, 110, 39, 0]
[118, 140, 123, 110, 38, 0]
[117, 140, 123, 110, 37, 0]
[117, 140, 123, 110, 37, 0]
[118, 140, 123, 110, 37, 0]
[118, 140, 123, 110, 37, 0]
