[115, 134, 80, 90, -134, 0]
[114, 134, 80, 90, -134, 0]
[113, 134, 79, 89, -134, 0]
[112, 131, 79, 89, -134, 0]
[110, 131, 77, 86, -133, 0]
[106, 127, 76, 85, -131, 0]
[109, 128, 81, 88, -128, 0]
[110, 132, 85, 92, -126, 0]
[107, 131, 89, 93, -124, 0]
[102, 129, 88, 92, -122, 0]
[107, 133, 95, 98, -119, 0]
[107, 136, 97, 99, -117, 0]
[108, 139, 101, 101, -115, 0]
[109, 138, 101, 100, -113, 0]
[111, 137, 102, 98, -111, 0]
[113, 136, 106, 100, -110, 0]
[115, 138, 108, 101, -107, 0]
[115, 140, 110, 101, -106, 0]
[115, 139, 109, 101, -103, 0]
[115, 138, 110, 103, -101, 0]
[114, 136, 110, 102, -100, 0]
[111, 136, 112, 103, -98, 0]
[108, 133, 112, 103, -95, 0]
[104, 131, 114, 103, -94, 0]
[101, 130, 119, 106, -92, 0]
[98, 127, 120, 105, -89, 0]
[97, 125, 124, 106, -87, 0]
[96, 122, 125, 105, -85, 0]
[94, 119, 124, 105, -82, 0]
[95, 118, 124, 104, -80, 0]
[96, 120, 126, 104, -78, 0]
[102, 124, 129, 106, -75, 0]
[102, 126, 130, 106, -72, 0]
[104, 129, 132, 104, -70, 0]
[107, 130, 132, 104, -68, 0]
[110, 131, 132, 103, -65, 0]
[113, 130, 132, 99, -62, 0]
[116, 130, 133, 97, -60, 0]
[118, 132, 135, 96, -58, 0]
[123, 136, 139, 97, -57, 0]
[126, 139, 142, 95, -54, 0]
[124, 135, 139, 93, -52, 0]
[125, 135, 139, 93, -52, 0]
[123, 135, 137, 94, -52, 0]
[121, 133, 135, 95, -53, 0]
[113, 128, 130, 96, -56, 0]
[112, 129, 130, 99, -60, 0]
[109, 130, 131, 103, -61, 0]
[106, 129, 131, 104, -63, 0]
[102, 128, 130, 104, -66, 0]
[101, 125, 128, 104, -69, 0]
[101, 124, 130, 107, -71, 0]
[99, 124, 129, 107, -74, 0]
[98, 122, 128, 107, -76, 0]
[98, 123, 128, 108, -78, 0]
[101, 128, 130, 110, -81, 0]
[101, 130, 127, 110, -85, 0]
[102, 131, 126, 110, -87, 0]
[104, 135, 124, 111, -88, 0]
[108, 136, 121, 109, -91, 0]
[113, 139, 119, 109, -93, 0]
[116, 141, 117, 108, -95, 0]
[119, 141, 115, 106, -98, 0]
[121, 145, 116, 108, -101, 0]
[120, 146, 116, 108, -103, 0]
[119, 144, 113, 107, -107, 0]
[116, 143, 108, 105, -109, 0]
[111, 141, 103, 103, -112, 0]
[111, 143, 103, 105, -114, 0]
[113, 142, 103, 106, -116, 0]
[112, 140, 101, 105, -118, 0]
[112, 140, 99, 104, -119, 0]
[112, 138, 96, 101, -121, 0]
[113, 138, 96, 101, -122, 0]
[114, 137, 92, 98, -123, 0]
[113, 136, 88, 95, -125, 0]
[116, 134, 88, 96, -126, 0]
[117, 135, 87, 97, -128, 0]
[117, 133, 85, 96, -129, 0]
[118, 134, 85, 97, -130, 0]
