[134, 119, 80, 86, -171, 0]
[132, 118, 80, 86, -172, 0]
[131, 118, 80, 85, -173, 0]
[131, 121, 79, 84, -174, 0]
[128, 120, 80, 84, -176, 0]
[127, 119, 80, 85, -178, 0]
[127, 119, 80, 85, -178, 0]
[127, 119, 79, 85, -178, 0]
[128, 119, 79, 85, -177, 0]
[130, 119, 79, 85, -176, 0]
[129, 119, 80, 85, -175, 0]
[130, 118, 80, 86, -174, 0]
[133, 119, 81, 86, -172, 0]
[135, 117, 81, 86, -171, 0]
[135, 115, 82, 86, -169, 0]
[134, 113, 82, 86, -167, 0]
[133, 113, 82, 85, -166, 0]
[133, 111, 83, 85, -165, 0]
[134, 112, 85, 86, -164, 0]
[134, 112, 86, 86, -162, 0]
[133, 113, 87, 86, -160, 0]
[134, 114, 88, 87, -158, 0]
[132, 115, 89, 87, -156, 0]
[131, 118, 90, 90, -154, 0]
[131, 119, 91, 93, -152, 0]
[130, 119, 89, 93, -151, 0]
[130, 121, 90, 95, -150, 0]
[129, 121, 89, 94, -149, 0]
[128, 122, 90, 95, -148, 0]
[125, 122, 91, 95, -146, 0]
[123, 121, 91, 95, -144, 0]
[121, 120, 91, 94, -142, 0]
[119, 119, 91, 95, -141, 0]
[118, 119, 91, 95, -140, 0]
[116, 119, 91, 95, -139, 0]
[115, 118, 90, 94, -137, 0]
[114, 117, 92, 97, -134, 0]
[114, 118, 93, 99, -134, 0]
[113, 118, 93, 98, -133, 0]
[113, 118, 92, 97, -132, 0]
[113, 119, 95, 99, -130, 0]
[111, 117, 96, 97, -129, 0]
[111, 118, 98, 99, -127, 0]
[112, 121, 99, 100, -125, 0]
[111, 122, 98, 100, -124, 0]
[111, 122, 98, 100, -123, 0]
[114, 120, 98, 100, -123, 0]
[115, 119, 99, 100, -124, 0]
[116, 121, 98, 101, -126, 0]
[118, 123, 97, 102, -129, 0]
[120, 123, 98, 104, -130, 0]
[122, 124, 98, 104, -132, 0]
[122, 124, 97, 101, -134, 0]
[126, 127, 99, 103, -137, 0]
[127, 126, 97, 101, -140, 0]
[130, 128, 99, 102, -141, 0]
[129, 126, 96, 99, -142, 0]
[132, 127, 95, 100, -144, 0]
[134, 127, 95, 100, -146, 0]
[137, 127, 95, 100, -147, 0]
[138, 126, 96, 99, -148, 0]
[140, 124, 97, 97, -150, 0]
[141, 121, 96, 93, -152, 0]
[141, 118, 93, 91, -155, 0]
[140, 117, 92, 90, -157, 0]
[141, 117, 90, 90, -159, 0]
[141, 116, 89, 90, -161, 0]
[139, 115, 87, 89, -162, 0]
[140, 117, 87, 89, -162, 0]
[140, 118, 87, 90, -164, 0]
[137, 116, 84, 88, -166, 0]
[137, 116, 84, 87, -166, 0]
[136, 115, 84, 88, -166, 0]
[136, 115, 84, 88, -166, 0]
[136, 115, 84, 88, -166, 0]
