[119, 124, 125, 87, 0, 1]
[119, 124, 125, 87, -41, 1]
[117, 124, 125, 87, -41, 1]
[116, 125, 125, 86, -41, 1]
[115, 126, 125, 85, -40, 1]
[114, 126, 125, 85, -39, 1]
[112, 126, 125, 83, -39, 1]
[111, 126, 124, 82, -39, 1]
[111, 128, 124, 82, -38, 1]
[112, 129, 124, 81, -37, 1]
[114, 130, 125, 81, -35, 1]
[115, 131, 125, 81, -33, 1]
[117, 131, 125, 81, -32, 1]
[116, 129, 122, 78, -31, 1]
[116, 129, 122, 78, -30, 1]
[117, 128, 121, 77, -29, 1]
[117, 128, 121, 77, -27, 1]
[116, 126, 119, 76, -26, 1]
[116, 126, 118, 75, -24, 1]
[117, 126, 117, 74, -23, 1]
[118, 126, 117, 75, -22, 1]
[119, 126, 117, 75, -21, 1]
[120, 126, 115, 74, -19, 1]
[120, 127, 114, 74, -18, 1]
[121, 127, 113, 74, -16, 1]
[120, 127, 111, 73, -15, 1]
[120, 128, 111, 73, -14, 1]
[121, 129, 111, 74, -12, 1]
[121, 128, 110, 74, -11, 1]
[121, 129, 109, 75, -9, 1]
[121, 128, 108, 74, -8, 1]
[121, 127, 106, 74, -7, 1]
[123, 128, 107, 77, -5, 1]
[125, 130, 108, 78, -3, 1]
[124, 127, 106, 77, -2, 1]
[126, 128, 106, 78, -1, 1]
[127, 128, 106, 78, 0, 1]
[127, 127, 105, 78, 1, 1]
[127, 127, 105, 78, 2, 1]
[129, 128, 105, 80, 2, 1]
[132, 131, 108, 82, 5, 1]
[133, 132, 108, 83, 5, 1]
[132, 131, 106, 82, 7, 1]
[134, 132, 108, 84, 8, 1]
[135, 132, 108, 84, 10, 1]
[136, 133, 109, 85, 12, 1]
[136, 132, 108, 85, 12, 1]
[136, 132, 107, 84, 12, 1]
[137, 133, 109, 85, 13, 1]
[137, 133, 109, 85, 13, 1]
[137, 133, 110, 85, 13, 1]
[137, 133, 110, 85, 13, 1]
[137, 133, 110, 85, 12, 1]
[137, 134, 112, 86, 12, 1]
[139, 138, 116, 90, 10, 1]
[139, 137, 116, 91, 7, 1]
[136, 133, 115, 88, 4, 1]
[133, 131, 113, 84, 1, 1]
[132, 132, 115, 84, -1, 1]
[131, 131, 115, 82, -6, 1]
[130, 131, 115, 80, -9, 1]
[130, 131, 117, 80, -11, 1]
[128, 130, 117, 78, -14, 1]
[123, 126, 115, 75, -16, 1]
[122, 126, 117, 76, -18, 1]
[119, 125, 116, 74, -19, 1]
[118, 125, 117, 74, -21, 1]
[118, 124, 117, 75, -21, 1]
[118, 125, 118, 75, -22, 1]
[117, 125, 118, 76, -23, 1]
[117, 126, 118, 76, -24, 1]
[116, 124, 117, 76, -25, 1]
[116, 124, 118, 75, -25, 1]
[116, 125, 118, 76, -26, 1]
[116, 125, 118, 76, -27, 1]
[116, 124, 118, 75, -28, 1]
[113, 124, 118, 75, -29, 1]
[112, 124, 119, 76, -32, 1]
[112, 124, 120, 77, -34, 1]
[112, 124, 122, 80, -36, 1]
[111, 123, 123, 82, -39, 1]
[111, 122, 124, 86, -41, 1]
[114, 122, 126, 89, -44, 1]
[117, 119, 126, 89, -46, 1]
[123, 120, 127, 91, -47, 1]
[125, 119, 127, 91, -48, 1]
[126, 119, 127, 91, -49, 1]
[126, 119, 127, 91, -50, 1]
[126, 119, 127, 91, -51, 1]
[127, 121, 128, 92, -51, 1]
[126, 121, 128, 92, -51, 1]
[125, 121, 128, 92, -51, 1]
[125, 120, 128, 92, -51, 1]
[121, 120, 128, 92, -51, 1]
[120, 120, 127, 92, -51, 1]
[120, 120, 127, 92, -51, 1]
