[147, 147, 113, 77, 0, 1]
[147, 147, 112, 77, -132, 1]
[147, 147, 112, 77, -132, 1]
[146, 147, 111, 76, -132, 1]
[145, 146, 111, 75, -132, 1]
[145, 146, 111, 75, -132, 1]
[146, 147, 109, 75, -132, 1]
[144, 144, 105, 72, -130, 1]
[145, 144, 103, 71, -129, 1]
[143, 141, 99, 67, -127, 1]
[141, 139, 96, 65, -125, 1]
[139, 139, 95, 65, -123, 1]
[139, 139, 95, 65, -122, 1]
[138, 139, 95, 65, -120, 1]
[138, 138, 95, 64, -119, 1]
[140, 141, 96, 65, -119, 1]
[136, 136, 92, 62, -117, 1]
[136, 136, 91, 61, -116, 1]
[135, 136, 91, 61, -115, 1]
[135, 136, 91, 60, -114, 1]
[135, 136, 91, 59, -113, 1]
[135, 136, 91, 58, -112, 1]
[134, 135, 90, 57, -112, 1]
[132, 134, 89, 55, -110, 1]
[132, 134, 88, 54, -109, 1]
[131, 133, 87, 53, -108, 1]
[128, 130, 84, 50, -107, 1]
[128, 130, 83, 50, -106, 1]
[129, 131, 84, 51, -105, 1]
[129, 131, 84, 51, -104, 1]
[129, 131, 83, 50, -103, 1]
[128, 130, 82, 50, -103, 1]
[128, 130, 82, 50, -101, 1]
[128, 130, 83, 50, -100, 1]
[128, 130, 83, 50, -99, 1]
[127, 130, 83, 50, -98, 1]
[127, 129, 83, 50, -97, 1]
[126, 129, 83, 50, -95, 1]
[127, 130, 85, 51, -94, 1]
[127, 131, 85, 51, -93, 1]
[127, 130, 86, 52, -92, 1]
[128, 132, 87, 52, -91, 1]
[127, 131, 86, 51, -90, 1]
[129, 133, 89, 52, -89, 1]
[128, 132, 88, 52, -88, 1]
[128, 132, 88, 52, -87, 1]
[127, 132, 88, 51, -86, 1]
[129, 133, 90, 52, -85, 1]
[129, 133, 90, 52, -84, 1]
[128, 132, 90, 52, -83, 1]
[131, 134, 93, 54, -82, 1]
[131, 133, 93, 54, -81, 1]
[132, 135, 95, 55, -79, 1]
[134, 137, 98, 56, -78, 1]
[132, 135, 97, 55, -77, 1]
[134, 137, 99, 57, -76, 1]
[135, 139, 102, 57, -74, 1]
[136, 141, 104, 59, -73, 1]
[137, 142, 106, 61, -72, 1]
[136, 141, 107, 61, -70, 1]
[139, 144, 109, 63, -69, 1]
[138, 142, 109, 63, -68, 1]
[136, 142, 110, 64, -67, 1]
[135, 142, 110, 65, -66, 1]
[135, 142, 110, 65, -66, 1]
[136, 144, 113, 69, -65, 1]
[133, 143, 113, 70, -64, 1]
[134, 144, 115, 71, -63, 1]
[134, 144, 115, 71, -63, 1]
[134, 143, 114, 70, -63, 1]
[134, 143, 114, 70, -63, 1]
[134, 143, 114, 70, -63, 1]
[134, 143, 114, 70, -63, 1]
