[123, 154, 122, 76, 86, 1]
[123, 154, 122, 76, 86, 1]
[123, 154, 123, 76, 86, 1]
[122, 155, 123, 76, 86, 1]
[124, 156, 124, 76, 87, 1]
[121, 152, 121, 74, 88, 1]
[117, 147, 116, 70, 91, 1]
[118, 148, 117, 71, 92, 1]
[119, 148, 118, 71, 93, 1]
[117, 145, 115, 69, 94, 1]
[118, 144, 116, 68, 96, 1]
[115, 140, 113, 66, 98, 1]
[116, 140, 113, 66, 99, 1]
[112, 135, 108, 63, 102, 1]
[112, 134, 108, 62, 104, 1]
[111, 133, 107, 62, 106, 1]
[110, 133, 106, 61, 107, 1]
[110, 134, 106, 61, 108, 1]
[109, 133, 105, 61, 110, 1]
[108, 133, 105, 61, 111, 1]
[108, 133, 104, 61, 113, 1]
[107, 134, 103, 60, 115, 1]
[106, 134, 102, 60, 117, 1]
[110, 135, 101, 60, 119, 1]
[108, 135, 101, 60, 121, 1]
[110, 139, 100, 61, 124, 1]
[114, 146, 100, 63, 127, 1]
[115, 147, 99, 62, 130, 1]
[116, 148, 97, 63, 134, 1]
[122, 153, 102, 67, 136, 1]
[122, 153, 102, 67, 137, 1]
[123, 154, 102, 67, 137, 1]
[123, 153, 102, 67, 139, 1]
[125, 154, 101, 67, 140, 1]
[126, 154, 101, 67, 141, 1]
[126, 155, 101, 67, 142, 1]
[126, 155, 101, 67, 142, 1]
[122, 153, 101, 66, 142, 1]
[121, 152, 103, 66, 137, 1]
[116, 145, 101, 64, 132, 1]
[110, 136, 100, 61, 128, 1]
[109, 135, 101, 61, 125, 1]
[110, 135, 101, 60, 122, 1]
[108, 134, 102, 60, 121, 1]
[107, 133, 103, 60, 119, 1]
[107, 134, 104, 60, 116, 1]
[104, 129, 101, 56, 114, 1]
[104, 128, 99, 54, 113, 1]
[104, 128, 99, 54, 113, 1]
[104, 128, 99, 53, 112, 1]
[105, 129, 100, 53, 111, 1]
[106, 129, 101, 53, 109, 1]
[107, 130, 101, 54, 107, 1]
[108, 130, 102, 54, 105, 1]
[108, 131, 103, 55, 104, 1]
[109, 132, 104, 56, 103, 1]
[112, 134, 106, 58, 103, 1]
[111, 135, 106, 58, 101, 1]
[112, 137, 106, 59, 99, 1]
[112, 137, 106, 60, 98, 1]
[111, 138, 106, 60, 97, 1]
[111, 138, 105, 61, 95, 1]
[114, 141, 108, 63, 93, 1]
[117, 144, 112, 66, 91, 1]
[118, 146, 113, 69, 89, 1]
[122, 150, 117, 73, 87, 1]
[121, 150, 117, 73, 85, 1]
[123, 152, 120, 76, 83, 1]
[125, 153, 122, 77, 82, 1]
[128, 157, 125, 79, 82, 1]
[125, 154, 123, 77, 82, 1]
[125, 154, 123, 77, 82, 1]
