[115, 144, 135, 92, -135, 0]
[115, 144, 135, 92, -135, 0]
[114, 144, 135, 92, -135, 0]
[113, 143, 134, 92, -134, 0]
[112, 143, 134, 92, -134, 0]
[112, 142, 133, 91, -134, 0]
[109, 140, 131, 91, -133, 0]
[110, 142, 133, 92, -132, 0]
[109, 141, 131, 92, -131, 0]
[110, 141, 131, 92, -130, 0]
[110, 142, 132, 94, -129, 0]
[109, 141, 131, 94, -128, 0]
[110, 142, 130, 94, -127, 0]
[110, 143, 131, 95, -126, 0]
[110, 142, 130, 97, -124, 0]
[109, 143, 129, 97, -123, 0]
[109, 144, 129, 98, -121, 0]
[108, 142, 128, 97, -120, 0]
[109, 144, 130, 98, -119, 0]
[110, 145, 131, 99, -119, 0]
[109, 144, 130, 98, -117, 0]
[108, 144, 131, 97, -116, 0]
[115, 146, 133, 102, -114, 0]
[115, 145, 132, 101, -113, 0]
[116, 145, 133, 101, -111, 0]
[117, 145, 133, 101, -109, 0]
[116, 145, 133, 101, -108, 0]
[117, 145, 133, 101, -107, 0]
[117, 146, 134, 101, -105, 0]
[116, 145, 133, 100, -105, 0]
[117, 145, 134, 100, -104, 0]
[117, 145, 134, 100, -102, 0]
[118, 146, 134, 99, -101, 0]
[117, 146, 134, 98, -100, 0]
[117, 146, 134, 97, -99, 0]
[118, 146, 135, 97, -98, 0]
[117, 146, 135, 96, -96, 0]
[117, 146, 135, 96, -95, 0]
[117, 147, 135, 95, -94, 0]
[117, 146, 134, 95, -94, 0]
[118, 148, 135, 94, -92, 0]
[119, 149, 136, 94, -91, 0]
[119, 150, 137, 93, -89, 0]
[120, 151, 138, 93, -88, 0]
[120, 152, 138, 94, -87, 0]
[121, 153, 140, 94, -86, 0]
[118, 150, 137, 91, -84, 0]
[119, 150, 138, 91, -84, 0]
[120, 151, 139, 91, -83, 0]
[119, 150, 138, 90, -81, 0]
[118, 149, 137, 89, -80, 0]
[119, 150, 139, 89, -79, 0]
[118, 150, 138, 89, -78, 0]
[119, 148, 137, 88, -76, 0]
[113, 147, 135, 84, -76, 0]
[114, 148, 137, 84, -75, 0]
[115, 150, 138, 85, -73, 0]
[114, 148, 137, 84, -72, 0]
[115, 149, 138, 85, -71, 0]
[116, 150, 138, 85, -70, 0]
[114, 148, 137, 85, -70, 0]
[115, 149, 137, 85, -70, 0]
[115, 149, 137, 85, -70, 0]
[115, 148, 137, 85, -70, 0]
[115, 148, 137, 85, -70, 0]
[115, 148, 137, 85, -70, 0]
[115, 148, 137, 85, -70, 0]
